carparkNo,latitude,longitude,distance to cbd (km),distance to nearest shopping mall (km),distance to nearest university (km),distance to nearest pre-school (km),distance to nearest primary school (km),distance to nearest secondary school (km)
F0006,1.3121577585570348,103.85743066273648,3.1910949398291724,6.597923128252827,1.135179526512734,0.6182727377172149,0.7051188939600759,0.7898669710000495
F0011,1.3748426601258925,103.73296190234247,16.582216922312707,12.428127043615588,6.512109999791844,0.71440480872647,0.7544569996707772,1.0151597044061396
F0013,1.333364967501423,103.71796407057106,15.830605976838013,10.769192594945853,4.109892356566541,0.5592602338691267,0.5540987027489176,0.7622380696684639
F0021,1.3258874722293004,103.69347156397079,18.184534167717647,12.944260587023855,2.3869232800728732,1.5495808272302327,1.3791789741897815,1.4124708063577707
F0022,1.2963755141176292,103.84655848806422,1.4802708406922886,4.900778583469302,1.3146003722386528,1.8684439805620199,0.8882027966720455,1.513549868329018
F0025,1.3261432129425588,103.68796253007227,18.785007311247163,13.534036384066486,2.1201749124320033,1.4464066358103698,1.5021102778053081,1.3928759162499842
F0026,1.3259521562746013,103.68611708211192,18.978833622209823,13.722590876512326,2.0942845920760713,1.4985196957720437,1.5240967449711798,1.4183394383122436
F0027,1.2965649156705994,103.84500923693474,1.5707168581830673,4.736212521142038,1.460876308857403,1.8825652084294857,0.8764400534904214,1.4158855256557756
F0029,1.2950438555419908,103.88437350605216,3.863503303399187,9.049969424348493,3.137397121949324,1.4675120211685604,1.8569136801059847,1.357507220801835
F0030,1.3647048332826397,103.86537262026127,9.06474981618273,10.965291228094108,7.006602142811446,0.8051850262369958,0.7944352690585573,0.6702421566575323
F0031,1.3641745234877913,103.86568469763387,9.013012994417721,10.941743367065008,6.95321871407037,0.7891984802781636,0.7493190780631558,0.6954588574362536
G0002,1.3110159066985572,103.87381873395744,3.8936755583762865,8.253931766414189,2.124163282448059,0.4344920984784564,1.390317944581294,1.2273342191649952
G0018,1.3254231606298927,103.8775317911256,5.428443651066098,9.249689238533417,3.4608673750604146,0.9503572903734149,0.4750154699266622,1.0048825618935004
G0021,1.328346895872145,103.87502652102705,5.567660441039607,9.156460951739696,3.545223391000485,0.9817986338771808,0.7375508685502818,0.6105810615247615
G0022,1.3286276443770635,103.87430753346354,5.55800593978158,9.102302608266875,3.526585792584681,0.9850974955036652,0.7170108001272606,0.5688170641002829
G0026,1.318566839510224,103.67660247590948,19.833461556334473,14.519480532382566,2.957707065287785,2.667323928132309,2.612559130658596,2.527322938360505
G0027,1.3149373375452469,103.66997359811064,20.486846884027624,15.152345328285351,3.5740144206940063,3.41964761412989,3.336189444800902,3.2618791661258797
G0028,1.3171597387262328,103.66931783916345,20.601199090595724,15.274521961688592,3.381652584923741,3.2790692304259106,3.1825026518363857,3.113606108441587
G0029,1.313097961173052,103.66281210785259,21.24121107771104,15.896848155289627,4.129373387990285,4.104372860439004,3.9948354761647153,3.932144334774444
G0030,1.310220561010593,103.66290054239914,21.185498420980338,15.833842918825441,4.396030934167578,4.327212677132874,4.2283135412375215,4.160824797904243
G0032,1.3175875609791143,103.66878384211323,20.668142074270985,15.342728277861601,3.3663296255901853,3.2846296583621926,3.183315069626685,3.1165237178866194
G0033,1.3184386014608203,103.66826457386458,20.742091327567877,15.419681497631798,3.310922719142361,3.2576703248250922,3.1497780239391573,3.0859956283822028
G0034,1.3181856378252765,103.66685568749054,20.891143208933507,15.566542021151063,3.413962777262709,3.3899331992455153,3.2764816225727955,3.215415033293044
G0035,1.31808956554386,103.66530017947825,21.059504025371,15.733292468519377,3.515676875710724,3.5251120830392817,3.4052891784392325,3.3474414151655014
G0036,1.3170445188153013,103.66340489188224,21.246831441103094,15.915367825676498,3.7302284171070643,3.7601082719558834,3.6372451713014167,3.5810365100102444
G0037,1.3251195210258278,103.87794276803513,5.424808747979669,9.275454393487573,3.466265887883778,0.9061397010262343,0.43038989782938125,0.978823031263058
G0038,1.295074892531939,103.67127686798709,20.09078417051855,14.726285599554965,5.622022029132455,5.262743439517577,5.239220797006538,5.145648088143064
G0039,1.3141797741277503,103.89353541920258,5.754411299104987,10.453341743798738,4.284880666564569,0.7714753021339752,0.7138331470476958,0.7287471060508703
G0040,1.2824306744109333,103.84712662239812,0.5101109628723269,4.901074450886708,2.4179410927066685,0.9310439722535853,1.1109771557971362,1.2009321905891914
G0043,1.4258808549491968,103.82580968769314,15.953575058747354,15.490646114714218,12.13795706177493,0.4411025047205427,0.4779911626349296,0.41248300122888215
H0003,1.3116896699393292,103.8617454199042,3.2758678116052673,7.018607349306932,1.2035728573683016,0.7823842203828905,0.9494972505798125,1.05604156145584
H0004,1.3119377259854992,103.79266055694673,7.239745844541751,2.942401741491478,1.7812466408082943,0.6017155031087442,1.1493427669475045,1.485222733281582
H0006,1.308383168456485,103.85410990087048,2.7198184682938913,6.0936896601857855,0.7865470191208905,0.6374118860071081,0.5132539830605257,1.1991737866749217
H0007,1.3034495311396048,103.83804955721031,2.6240933165953737,4.235839978766035,2.117957212319939,1.701790105213683,0.7705331965110009,1.805528712604872
H0008,1.2894673526170468,103.76894722229302,9.20347370394688,3.8387672983812364,1.3754858171359996,1.5863303047024442,2.1170553892656097,1.3765786260371429
H0011,1.3106947374223479,103.79320773289521,7.126588198792806,2.7920724340955365,1.7319550645579227,0.4554539570403773,1.277921200861462,1.4252466830471238
H0012,1.2875126808756707,103.84739215582294,0.6015847558167968,4.89695598772219,1.9179440634410108,1.3955480962307254,1.4156071575158815,1.1477215874320668
H0015,1.3085901317754618,103.85406595189487,2.7420482644867117,6.097825442190003,0.8094325883338868,0.6157145458079428,0.4928507131912856,1.1773370065050461
H0021,1.3526472340179,103.75797921188602,12.882897692760448,8.789011969570078,3.341870798862478,0.4212490393171825,0.41399149482633674,0.5557185268698035
H0022,1.3032004091319742,103.83904302350687,2.539663883470764,4.325715050360575,2.005612886655871,1.723168451545364,0.7584480395552455,1.8513338151443923
H0024,1.2864010712106078,103.84732683484886,0.535059877286289,4.891524507701126,2.0249283926896666,1.2868309224458137,1.4661756325298514,1.1351909194594012
H0028,1.3114220590899854,103.86105227352236,3.2217846820739977,6.936007385841167,1.144630772831384,0.7506705228279293,0.8862289591105145,1.033328902297198
H0037,1.3094289815895763,103.86168280425382,3.0402864501885123,6.921139912454788,0.9811214793860736,0.5327542110528491,0.7408278780797716,1.2562426434730385
H0049,1.3333899059572425,103.88448354447135,6.589032835069434,10.347145375899094,4.633288405094837,0.4211325851711616,0.827568651724061,0.7494606908548258
H0050,1.3339435950318288,103.88562688406911,6.71120031337064,10.488077288096978,4.763563070528136,0.45882153687639965,0.922600807789153,0.7350215706928382
H0052,1.3354457773023352,103.88477885108748,6.796773800959122,10.488585341427612,4.827435146900497,0.558494130000729,0.9040614248819646,0.5447121199748153
H0055,1.289115805116501,103.82849534500878,2.6193950987867787,2.798790596930203,3.4748538924530052,0.21992664672226234,0.5563094476003689,0.5299536502985419
H0057,1.3079594133633965,103.8544980304878,2.678350294418753,6.116337202989665,0.7263449606701788,0.7004267565723068,0.5177233864210231,1.2398677020282562
H0061,1.3309646052985948,103.88057604657386,6.127540314167727,9.836701651107955,4.147571198140128,0.5453265800695045,0.5921128443104663,0.8012224925785786
H0064,1.307356453743669,103.80977072421588,5.313837161952808,2.29516085992207,3.2465849767964463,1.297128256967093,1.1710759570353753,1.1535816395513911
I0005,1.335568244183836,103.88734831080023,6.967998016668137,10.743175083254233,5.025283221518561,0.6630831032018784,1.1447407731507515,0.7005114005278631
I0006,1.3360567388695506,103.88662191676863,6.966601252359538,10.699875786084723,5.011921352773876,0.6993269797693874,1.0484955835586265,0.6050205692361917
J0001,1.307361446089861,103.85734369952169,2.6722574933124696,6.389006714982801,0.6049854367004484,0.5249317830449457,0.33857693161535785,1.3099302575228502
J0003,1.3115674143889893,103.85925477632487,3.176605466721842,6.757635257925092,1.0975748262371756,0.7966850677488297,0.8296813290056724,0.9192885900338187
J0006,1.3041579913231722,103.85990973163985,2.426205154999131,6.55051998340301,0.40731920712132363,0.15349823205758878,0.279751198701907,1.7155764555315212
J0008,1.3034199973639082,103.8590269948785,2.313656750993331,6.433604539563725,0.27971055869999634,0.27713442199129185,0.20555950645635035,1.7715588786240475
J0009,1.3038008122706786,103.85941536391339,2.3687390170968277,6.486701751109531,0.33964877059274623,0.21949256283061894,0.23098372956682559,1.7399645905917382
J0010,1.3236443027139553,103.9188241573848,8.688326477870769,13.4500958073408,5.2303984866582125,0.21039570367210286,0.5607785080903886,0.4274023349511652
J0012,1.303135944437234,103.858683727647,2.2706266251750282,6.3883385797470424,0.23031072173844147,0.3258971838409704,0.19229832786344128,1.7949931358256026
J0015,1.3520492544478335,103.84552261601952,7.561104596077291,8.52896884737842,5.690907336638613,0.5652261638807581,0.39543028836526717,0.46852233019604766
J0017,1.3089312793026273,103.90342597378921,6.409978465622321,11.379698375295325,5.222971711683345,0.6041421593879621,0.2516099705424627,0.6904287476647537
J0018,1.2798243017215665,103.84179928136643,1.1672234493020555,4.360514602902982,2.97106486871361,0.3649616240861969,0.5483901101452994,0.9041326664712439
J0020,1.3255309618715179,103.66874808628695,20.84806236028503,15.55990905689109,2.6213276168531077,2.717435576235985,2.5740971703577245,2.5288749903025485
J0021,1.3259175911441872,103.66980032636388,20.74338479980648,15.458823115550576,2.518245562688492,2.596473715952625,2.4554464541656995,2.40877714127208
J0022,1.3027418742484886,103.85846506705681,2.22127144706729,6.353293112428896,0.18601452241750674,0.3698674582122261,0.20912573380018024,1.8337097473343777
J0027,1.32529138351137,103.66728636297185,21.000976287998284,15.709586078076812,2.7417949346666775,2.8682481762104888,2.7204112171593824,2.6780140680616786
J0029,1.3025424620357764,103.8615854810749,2.3462311959687896,6.683467470756796,0.5132593300433158,0.2352247517335749,0.5047206657332379,1.9422840903618164
J0030,1.3253238905513571,103.86306797989967,4.755803242147793,7.841720482691892,2.676176989905899,0.4052792333889405,0.5143759857865909,0.3035625580736688
J0033,1.3261052604408041,103.71229395784465,16.17485540196785,10.99526269815115,3.8705853928451286,1.0971437566337374,1.4506365064803461,1.3678446511230051
J0034,1.4412579769218767,103.82310591531187,17.680299569471533,17.12982237619195,13.551598071760804,0.6392721666393969,0.4923013142304705,0.9337763068540765
J0035,1.4420583320579232,103.82362622871722,17.757191992836773,17.225070875166978,13.655652953558837,0.5788769444465832,0.47152973619508476,0.9484929289643333
J0036,1.4416727585914422,103.82305583730091,17.726422463725523,17.174599040772083,13.591715435485591,0.5939948049896496,0.4539853046817566,0.9669540420040285
J0037,1.3288738978574801,103.71564427804634,15.911129998555738,10.778397586491133,4.051420150279807,0.6550866821754976,1.0548055618082084,0.9333242310335003
J0038,1.312250058144343,103.79804242830349,6.719276988021337,2.787983049523122,2.26277764785926,0.5808698954740217,1.2732711768397122,1.408380113288628
J0039,1.3112473337823816,103.79777265396247,6.695108874240409,2.686596935345478,2.1756851365039735,0.4683037162652475,1.174780297559172,1.3151611663798966
J0040,1.3107184657178732,103.7979490752766,6.6513451006321285,2.6251594121221014,2.1609416090713975,0.4282087752946198,1.1131102208101742,1.2535931232069681
J0041,1.3084845043491085,103.79898128739603,6.440730883115508,2.358936671076103,2.146501229957486,0.36627186078471996,0.8439997517671903,0.9815629077979067
J0042,1.3095968690950155,103.79871546820603,6.520157639759136,2.48540182663031,2.1738218905975377,0.39842981477652795,0.970485440769842,1.106997542242397
J0043,1.3093480246555809,103.79817107723011,6.562926068126081,2.4720352088193156,2.1073878221173805,0.33336040569322034,0.9612617165989075,1.1044983342920955
J0047,1.3151479322623933,103.86266475407484,3.6701060841509405,7.265127125521428,1.5939958824626557,0.6834260991701501,0.7793847146657991,0.8840505818300173
J0049,1.3075318821429152,103.86177949542926,2.851152624476528,6.861057748499284,0.817689518959977,0.3266407855640542,0.6043723277023653,1.4439910255116815
J0050,1.3080879709225124,103.76376650477904,10.118565014785826,4.956839844673625,2.1361806231584937,0.4481210503220613,0.9085282042921178,0.5336277380484734
J0051,1.3083567984050302,103.76241251868316,10.271759011787719,5.104648083650139,2.2866204827382743,0.5130394145085366,0.7753983337748038,0.49624982748879115
J0054,1.3135186603580302,103.85919495839542,3.382978009322034,6.839018414352467,1.3073762846725603,0.7829809055845532,0.8779010596451893,0.726003462813147
J0055,1.3416072967731962,103.77498352226395,10.635501204588776,6.755321074414304,1.4714309411586872,0.4302819694832049,0.39312101713686004,1.3608642351611744
J0056,1.3408712086406303,103.77471926354755,10.61055342269594,6.697462360466551,1.3924483355881758,0.34740189317805537,0.3425467317008629,1.3241617596694166
J0057,1.327911128008022,103.84389907294981,4.935377283171889,6.338311273477699,3.2255268250555633,0.7938174628831652,0.16976323620018882,0.507902732905264
J0058,1.3269308181664694,103.85078232144082,4.7552984197242765,6.834743993225727,2.853453647189218,0.402734812448656,0.7007796331395979,1.0278890790567659
J0059,1.3268314023447452,103.8423767075397,4.850243334058512,6.133979034759479,3.2023319719131083,0.9749255302041676,0.23912539549038017,0.6303866384011653
J0060,1.3270182877970935,103.84897715276611,4.772382972689264,6.687234820218193,2.918051670559979,0.5857479698288297,0.5015466636678618,0.8748458687614488
J0062,1.3260519141767704,103.85128467990545,4.657555178617741,6.81697269707465,2.7457604071617836,0.4127874427908838,0.7566900085412231,0.9159102916446229
J0069,1.3153989039596208,103.85505228564696,3.5024378606062263,6.518607621679062,1.5085856361523018,0.3574483855900937,0.5857933947884769,0.41677335075365324
J0070,1.3301006755447327,103.88221733423768,6.1464889439715655,9.951158086438737,4.193876680564238,0.392919614090465,0.4471015132099993,1.0067455309376871
J0075,1.3069722168820201,103.90801126287401,6.789692665039181,11.838340334869152,5.702729921050466,0.5580739357649248,0.31046328993150124,1.0181186894318235
J0080,1.3197342453201544,103.91242965812437,7.855758619625136,12.643948731116588,6.050279772109772,0.3467653010161501,0.4931058622513382,1.2230021151385788
J0088,1.3379613860203294,103.88354470849228,6.960083459649531,10.514781504819316,4.961378473430357,0.48119457611860156,0.6504474991414689,0.23517895237933334
J0092,1.3733164289409938,103.82902743813317,10.1942284949721,9.89628307168846,7.735063487796805,0.7173012095699397,0.6331375466595653,0.23283265337844675
J0093,1.329206494633362,103.67333612387465,20.446036613808666,15.18688925108484,1.9980477576698135,2.0678248906674614,1.921632746251685,1.877721182494936
J0094,1.37280489056752,103.82949450391833,10.126723598710146,9.857328423888493,7.738868155029569,0.6410156429874556,0.6067700080722144,0.3071961095454912
J0095,1.3716724603283927,103.82909508460328,10.016208251703743,9.724572980279188,7.625277059924277,0.606856253366053,0.7075901508330263,0.36541081195726705
J0097,1.3048685343153852,103.85878498602803,2.4544587974371015,6.4532033762692675,0.38264335272630134,0.2705604717061371,0.16646340363849646,1.6092824288516063
J0098,1.333154056213745,103.88341985264373,6.501899065076622,10.231199273975538,4.536161249751782,0.4519819358546388,0.7830458671355834,0.7550152000719866
J0099,1.348063800712288,103.70266323799034,18.014282137307873,13.051357426311467,2.248327781213314,0.3754479354465691,0.2296503428667339,0.5968626231899907
J0100,1.2740710679527718,103.79551529813887,6.321040371261084,1.7355434395578917,2.943884534274384,1.5064214744419095,1.5410850236671603,2.37285714575483
J0102,1.3105122420985114,103.90161540647836,6.3083146880145415,11.220784621784068,5.053811456260553,0.6915695628722055,0.2335924328821432,0.5266226781713721
J0104,1.3137216978537598,103.90286420557646,6.601342620850944,11.44056113644082,5.267042754702116,0.5305845571883689,0.2906117606795826,0.8353847852801782
J0106,1.3124569509695834,103.90254402219487,6.501500900134967,11.371501277432131,5.1993596894861085,0.5504023552286188,0.18201224561671023,0.7209362030417598
J0109,1.3179402671294334,103.90038693976881,6.617407659539795,11.303472826424942,5.142126873211943,0.1451779635639868,0.8266459927259171,1.0642759644803204
J0111,1.322519270447301,103.91402789131011,8.166484934637015,12.903482582574417,5.774421352759306,0.2384772890966874,0.49659795519651534,0.8937517698713906
J0112,1.3732017027780645,103.82994567160203,10.157355478652763,9.914116453582084,7.805519332378136,0.6345007876133736,0.5427285717220155,0.32977549308368087
J0117,1.3169645046812022,103.72589928243642,14.443394354693579,9.214433679087586,5.690433651948488,1.4961694764367655,2.414287727088677,1.4598041006670819
J0122,1.3988702482283142,103.87298020876877,12.93305952726423,14.536487953120279,10.8686298321585,0.6191232398724331,0.7312784246692067,1.120049429118439
J0127,1.2984646921586076,103.80670516298055,5.233775983014194,1.2548070857501323,2.8239315339375057,0.5440948053922962,0.2324471481916126,0.5369925350127174
J0128,1.3036048732447139,103.85900502460217,2.331827846594947,6.436835300930496,0.2905860224945621,0.2700367064996752,0.19446011883692232,1.7510505782969255
J0130,1.3142886822523783,103.89953476753935,6.3160522141321955,11.09889853646458,4.926026169962652,0.44551750091059444,0.5668584323814385,0.6657027232116385
J0132,1.2985842565848567,103.80697910995119,5.208866501731507,1.2766549681381436,2.853323523454058,0.5682634260037142,0.22415473576498754,0.5611131044794149
K0005,1.3023115854014726,103.85972176706913,2.2306906164181757,6.476225569912183,0.30432701581932653,0.3053712133889121,0.3392762813836766,1.9080516275985513
K0006,1.3345093050978358,103.90198607447823,7.930695103663186,12.13606553104187,6.168197899231675,0.8357401254766526,0.6126724341157225,0.7787973058727113
K0008,1.2800825629621277,103.84154209906796,1.1830735785162687,4.326870501737335,2.9641861032724885,0.38814778843382736,0.5680234567691563,0.8643382444457769
K0009,1.3068539109585624,103.851483959026,2.5346985751852955,5.759458947812041,0.8242443813096035,0.7022502344585568,0.5596044096768285,1.4353045836509493
K0010,1.2982585859942235,103.83881937548266,2.1187951426140303,4.114665649018072,2.064980087588589,1.3526000271484522,0.6660816902812589,1.3122845286408251
K0011,1.310497268092546,103.85302227182022,2.9426952836931792,6.0753076604190275,1.0495078039893542,0.3768604420079245,0.26424320876348145,0.9988586740531745
K0013,1.3082265255427317,103.85902876709741,2.8154016937260704,6.5979872627495615,0.7344754001923524,0.4651584333295133,0.4704949953102784,1.256197416771026
K0022,1.3390861907546696,103.90626556955947,8.625293035158863,12.785413972825815,6.299507376477107,0.9004102781922406,0.971935505982956,1.3803600375144918
K0027,1.307702516584392,103.85452555624265,2.650565927911854,6.108801967016276,0.6990061068762375,0.7257024565695382,0.4938486597812338,1.267759880897957
K0032,1.365957574908249,103.86649257253231,9.223057013701686,11.15138093090025,7.161210603717636,0.6574901738930807,0.9337690646702642,0.4840088322717018
K0034,1.2897596020491993,103.81176447004076,4.464653631052119,0.9615004163993954,3.5801303809322556,0.394571135459879,0.5622865210718146,0.44521416217145854
K0037,1.310287531645566,103.86155503310925,3.123383418838081,6.941526924364377,1.0559913926539195,0.6262406506428663,0.8075681759892722,1.168575589047602
K0039,1.3100117176044463,103.86195254067118,3.1112762972992534,6.971909273028702,1.0517172851608896,0.6003223598586045,0.8096810629657639,1.218589546335955
K0049,1.3056056799483462,103.85638366903105,2.458492929385908,6.223969007878655,0.4157918395691088,0.5471996756182768,0.18340592657650961,1.4937718924630905
K0051,1.3648910850308824,103.86619012047063,9.100988434728746,11.038683827450411,7.0396308809357135,0.7119659126286977,0.843339570795327,0.5982922718458524
K0052,1.3254450953161523,103.87289446918503,5.173180470511995,8.793558851488054,3.1464458654736434,0.8989061559739088,0.9117957795397037,0.9264377360846333
K0054,1.3257562839404191,103.87441216954389,5.283296095155837,8.958640373241934,3.271984554938834,1.059201720077364,0.823134213544887,0.8863938490265593
K0057,1.3103753366607553,103.86685771241628,3.389155966672878,7.4981289565273155,1.4413339201389794,0.49419048588890235,1.236837202886693,1.5672432936433083
K0061,1.318689516003464,103.86613142257275,4.175825827579523,7.7819342038844885,2.115482179877703,0.2316274969601152,0.3144559717045505,0.8841798032252156
K0064,1.360119848566245,103.88309652829321,9.130655825370953,11.95636690403481,7.061624631447098,0.39582761537656963,0.7574381547323261,0.8560913778486517
K0069,1.3064945878447105,103.85670694387633,2.562363350265628,6.289999727974697,0.5092239070647645,0.5411780085968236,0.25462924500373024,1.3978471777430848
K0081,1.3409780967926261,103.88860508951352,7.541797521969104,11.16915953454155,5.570373641734131,1.1356648424657219,1.1731283134993344,0.6552106342251679
K0082,1.3060643999346842,103.86731520521822,3.017114763854677,7.400814327085901,1.235038867466212,0.6981365574744454,1.1205855177888255,1.9317351456986218
K0087,1.3237384394541734,103.85325923621878,4.4062488090193686,6.837626565065473,2.4507470100640596,0.36582602495717303,0.5206987640425603,0.5834966984381319
K0091,1.3384315304876124,103.89821808053136,7.962099148920569,11.955865118729871,6.110730471856621,1.345925793043785,1.101370599425954,1.2730556416894816
K0093,1.3132884887727878,103.84202239729666,3.4119234091132107,5.151821795595565,2.0906740470611234,0.9919146368118744,0.40545991679666366,0.9865943316560994
K0094,1.2941154543585038,103.82965674632679,2.67520578505703,3.010135891888962,3.164387965490138,0.34802514462376616,0.7056824539362463,0.8635016947136697
K0097,1.3345673115395382,103.88315676394444,6.617612417093999,10.283716003924186,4.637896743675477,0.4014188155331029,0.8312482991488633,0.5969259921621821
K0099,1.3183116531203387,103.90658061941105,7.216804721524184,11.975071052400256,5.806705462932028,0.46160829369645084,0.6642281191077576,1.148223381034764
K0108,1.273101747305914,103.83959143701865,1.7829401877137792,4.3367782581750385,3.72847811932518,0.4214129047115304,0.23460659469900647,1.5081535368644086
K0110,1.3235326262862555,103.87750658915927,5.251403732898562,9.154587655639348,3.3046972590320074,0.7526067351011602,0.5205205139959955,0.8673667329061785
K0111,1.3097434366680558,103.85325694341977,2.8611958947382705,6.06496167764214,0.9630099075475307,0.45962574562153735,0.338358894630275,1.0714580229079906
K0113,1.2928662896978314,103.84002423838311,1.611284390727248,4.118047934085506,2.138843047445557,1.2423408498518902,0.4592300744885425,0.7729044343562995
K0114,1.307621915137634,103.86606698184741,3.082971281271334,7.3175814144912135,1.1893260230114262,0.6339287881970804,1.032129190776352,1.710779427719881
K0115,1.3340680569119592,103.90313584982256,7.987988498031056,12.231312650685304,6.244542183546531,0.7673387794166411,0.5927623572078895,0.7462677221795849
K0120,1.3152065258208083,103.85995870040493,3.5852653857601062,6.99564076549812,1.5073249797697785,0.6596073734035732,0.730388200887618,0.6354175291380825
K0121,1.3065791639622755,103.85405181382725,2.520861267607947,6.015304151652958,0.6137366983917956,0.8082069085481883,0.44984503120488906,1.3974980217361483
L0002,1.3098606889316167,103.8546199866407,2.8886451796799393,6.209192482971201,0.9198188926067042,0.5292791795931984,0.45200652151842435,1.0295014827044258
L0003,1.2980799359505673,103.85635758243968,1.6567073463445268,6.0071483409764665,0.42874972951047485,0.9035505391685218,0.6974981478268361,2.3252669506447883
L0004,1.310389122281514,103.8759927151735,4.001617278959973,8.463145304125868,2.3109408786285672,0.681154600090989,1.2365074480561435,1.093241679785002
L0005,1.2971493840050985,103.8397336883393,1.9595280191318436,4.179673667866749,1.9940245958350562,1.3715617831328795,0.6265371362873009,1.2112968896368121
L0008,1.3410277091201943,103.77332155358862,10.746313997845695,6.788004035791652,1.4314384998274807,0.2953796348082972,0.4684927572002642,1.4523230420175093
L0009,1.2866930179603193,103.84863413530736,0.43846586636449913,5.036203346933866,1.923033771252438,1.3964590145703972,1.5794984857367886,1.2807679734162576
L0011,1.3278565643278852,103.71189749675266,16.273847335522724,11.112068840361157,3.733533974839916,1.0851929441766823,1.2917985167224015,1.3628203418142284
L0013,1.3105840054474822,103.87657749204801,4.061907119188759,8.531689713628165,2.379173017276942,0.7324647810366698,1.173467243846403,1.0337717734714338
L0014,1.3124549053344012,103.87587124922582,4.162695715608926,8.521090991880136,2.4009470877592944,0.6063397988535913,1.1123359260081251,0.9491375856746935
L0015,1.3106746667649078,103.8771642251342,4.1143154706062255,8.597017635811051,2.443022882338595,0.7786127108364713,1.118892736441584,0.984360681213407
L0016,1.3128167484441662,103.87641622100674,4.2326393021750235,8.591419465691983,2.4734047638040555,0.6163677450212448,1.0397238167641465,0.8766539705387193
L0018,1.3130212381603232,103.87697172840116,4.290386121483063,8.657233883614303,2.538421692598397,0.5610453855628603,0.9752328732035924,0.8141000678065312
L0019,1.3108850729756165,103.87840783174387,4.228084718747811,8.736113497550202,2.5795004835956634,0.7132428902567064,1.0062647487991039,0.8851236315126615
L0020,1.3131769183381377,103.87752486015891,4.344167065934921,8.721048001188896,2.600655538142301,0.512997953330251,0.9140970100025823,0.755826102763212
L0021,1.3111559321918766,103.87918557989893,4.310774204612184,8.827651721867957,2.6709204100427892,0.6686228809476684,0.9275644923913782,0.815530418946563
L0022,1.3133138202310153,103.87822481552891,4.40771034578395,8.799655161398144,2.6763822712560397,0.46388315142033637,0.8411437632984538,0.6881449684234293
L0023,1.3114882567350938,103.87989109052094,4.392728230484306,8.913520255161018,2.757527516181461,0.6273183457006017,0.8506361189430791,0.7477297061835144
L0024,1.31347485949051,103.8787228951846,4.4583881080555985,8.85786730541144,2.733680611432667,0.42770406647651177,0.7857802185694456,0.6364955215612201
L0025,1.3115960698748195,103.88069263940078,4.465569062664254,9.002267248067369,2.8445544017552615,0.6219115014894325,0.7799251670396593,0.7042426898738373
L0026,1.3141051777784847,103.87912756933407,4.540128487183876,8.923137308304085,2.806399789289543,0.3483307677888716,0.7087337393166092,0.5551546457015921
L0027,1.3116372926203501,103.88130567511712,4.518603209634963,9.068822529770838,2.909545370983315,0.6305648507893917,0.7117896591045572,0.6816446060182069
L0028,1.3142982415379139,103.87999907630311,4.621943607703453,9.021768996114439,2.9018394352132493,0.3168548491941037,0.6175538202226963,0.47439046182241873
L0029,1.3246010568040631,103.6895388993424,18.57310626239873,13.314275324664,2.3353365501473125,1.6127095409304943,1.6914828555547652,1.5810812939445398
L0030,1.3139333950185894,103.87959617064332,4.561824871844592,8.966233338441974,2.843296415313469,0.3584006515560728,0.6777047565935403,0.53399195466267
L0031,1.312532755276347,103.87558034253621,4.1481989437574365,8.493237958161364,2.3769526149482805,0.5732918503300277,1.135731972595802,0.9700641749199156
L0032,1.3145163883665885,103.88134398126941,4.7432152606884035,9.171140781741864,3.0455553696967774,0.3344815165105613,0.48948433959314347,0.37612703457226926
L0033,1.31206462905687,103.8833332967412,4.717993833549069,9.298445939304706,3.1369173432412647,0.5080147592774623,0.48996671682211684,0.6220066360204234
L0034,1.3122534942005006,103.88402786630142,4.790009134899125,9.378477949985104,3.216577332940293,0.4887552902921273,0.4170802540927658,0.615692905568384
L0035,1.3147337034597528,103.88245532904237,4.847593998797086,9.295947732154193,3.166702961943715,0.39221938390231975,0.39296502434363606,0.3231714574193339
L0036,1.3142686857029908,103.8830875251819,4.862291491224114,9.346233644441453,3.207494690906506,0.4788269210210862,0.40656185436872755,0.3767789969528378
L0037,1.3124255775417897,103.88486405683268,4.873086247500744,9.473057063497492,3.3103516228921324,0.4765224727800808,0.33179290505119297,0.6274596961048876
L0038,1.315906623956455,103.88381980514535,5.046794713500011,9.481803101338663,3.3609160960818025,0.38779175194451404,0.20854998800051994,0.23183619750720147
L0039,1.3145528143373175,103.8847747315396,5.021027892423706,9.534377326814095,3.3911292186419613,0.5055315229526917,0.3504895974005522,0.4153824377465771
L0040,1.312519241356278,103.88557136244856,4.940019324325409,9.551408933122989,3.3877315971019657,0.47507786950147785,0.262339668626042,0.6229853554999341
L0041,1.314788133183545,103.885828588924,5.12552776613241,9.653928116696084,3.5087885772594056,0.4806785391772188,0.35909312142822464,0.47364037895946
L0042,1.3127072953457974,103.88631802924253,5.017319834958184,9.636973482854964,3.4728971895239753,0.49758305589734675,0.20365614190304043,0.6290397069529109
L0043,1.3149714549333684,103.88689240850246,5.2277581603302625,9.77276642332149,3.625330345635878,0.4909391075300174,0.3942373229188344,0.5562441215463114
L0044,1.3128133772684307,103.88695098029665,5.079347611150634,9.707814100843771,3.5430980491300503,0.5211795785092652,0.16744976236980016,0.6372276857894983
L0045,1.3150697308745238,103.88778411271817,5.310052111429934,9.87051666608465,3.720790677244424,0.5263329078813598,0.3948334713009207,0.6374968279146354
